src_ip,dst_ip,src_port,dst_port,protocol,bytes,attack_type
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1288,PORT_SCAN
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,77,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.22,53957,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,722,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,667,PORT_SCAN
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,87,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,73,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.174,192.168.1.221,443,53955,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,53955,443,TCP,54,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,642,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,642,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,642,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1242,DDOS_OR_BRUTE_FORCE
104.17.25.14,192.168.1.221,443,55420,UDP,1217,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,85,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,86,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,86,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,86,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,86,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,87,DDOS_OR_BRUTE_FORCE
192.168.1.221,104.17.25.14,55420,443,UDP,87,DDOS_OR_BRUTE_FORCE
